AREA,,,BCA,CEN,NES,NOR,NTE,OCC,ORI,PEN,,BCA,CEN,NES,NOR,NTE,OCC,ORI,PEN
Year,,,2020,2020,2020,2020,2020,2020,2020,2020,,2020,2020,2020,2020,2020,2020,2020,2020
Month,Day,HORA,,,,,,,,,,,,,,,,,
11,7,23,774,"6,391","5,159","2,889","2,369","7,301","5,676","1,369",,0.77,6.39,5.16,2.89,2.37,7.30,5.68,1.37
11,8,0,746,"5,936","5,070","2,812","2,253","6,938","5,385","1,319",,0.75,5.94,5.07,2.81,2.25,6.94,5.39,1.32
11,8,1,720,"5,643","4,932","2,710","2,172","6,679","5,120","1,261",,0.72,5.64,4.93,2.71,2.17,6.68,5.12,1.26
11,8,2,695,"5,257","4,768","2,625","2,113","6,522","4,981","1,210",,0.70,5.26,4.77,2.63,2.11,6.52,4.98,1.21
11,8,3,684,"5,239","4,691","2,538","2,082","6,423","4,901","1,168",,0.68,5.24,4.69,2.54,2.08,6.42,4.90,1.17
11,8,4,673,"5,182","4,635","2,463","2,063","6,397","4,865","1,137",,0.67,5.18,4.64,2.46,2.06,6.40,4.87,1.14
11,8,5,678,"5,088","4,638","2,409","2,069","6,388","4,831","1,114",,0.68,5.09,4.64,2.41,2.07,6.39,4.83,1.11
11,8,6,660,"5,085","4,534","2,359","2,090","6,374","4,686","1,064",,0.66,5.09,4.53,2.36,2.09,6.37,4.69,1.06
11,8,7,681,"5,278","4,562","2,264","2,050","6,219","4,574","1,086",,0.68,5.28,4.56,2.26,2.05,6.22,4.57,1.09
11,8,8,712,"5,497","4,567","2,195","2,122","6,439","4,711","1,128",,0.71,5.50,4.57,2.20,2.12,6.44,4.71,1.13
11,8,9,739,"5,664","4,757","2,253","2,128","6,573","4,937","1,161",,0.74,5.66,4.76,2.25,2.13,6.57,4.94,1.16
11,8,10,757,"5,944","4,778","2,337","2,170","6,647","5,036","1,186",,0.76,5.94,4.78,2.34,2.17,6.65,5.04,1.19
11,8,11,769,"6,035","4,876","2,410","2,198","6,683","5,070","1,214",,0.77,6.04,4.88,2.41,2.20,6.68,5.07,1.21
11,8,12,778,"6,194","5,009","2,453","2,214","6,758","5,172","1,234",,0.78,6.19,5.01,2.45,2.21,6.76,5.17,1.23
11,8,13,784,"6,102","5,123","2,496","2,227","6,807","5,256","1,241",,0.78,6.10,5.12,2.50,2.23,6.81,5.26,1.24
11,8,14,785,"6,121","5,099","2,556","2,247","6,830","5,264","1,251",,0.79,6.12,5.10,2.56,2.25,6.83,5.26,1.25
11,8,15,789,"6,027","5,148","2,574","2,263","6,813","5,313","1,257",,0.79,6.03,5.15,2.57,2.26,6.81,5.31,1.26
11,8,16,800,"6,017","5,197","2,592","2,278","6,879","5,289","1,262",,0.80,6.02,5.20,2.59,2.28,6.88,5.29,1.26
11,8,17,844,"6,381","5,282","2,542","2,324","6,879","5,496","1,335",,0.84,6.38,5.28,2.54,2.32,6.88,5.50,1.34
11,8,18,858,"7,174","5,530","2,560","2,478","7,446","6,206","1,417",,0.86,7.17,5.53,2.56,2.48,7.45,6.21,1.42
11,8,19,854,"7,425","5,578","2,661","2,560","7,794","6,476","1,426",,0.85,7.43,5.58,2.66,2.56,7.79,6.48,1.43
11,8,20,832,"7,319","5,666","2,700","2,539","7,717","6,403","1,425",,0.83,7.32,5.67,2.70,2.54,7.72,6.40,1.43
11,8,21,810,"7,038","5,643","2,762","2,481","7,577","6,269","1,412",,0.81,7.04,5.64,2.76,2.48,7.58,6.27,1.41
11,8,22,763,"6,623","5,546","2,753","2,404","7,242","6,041","1,378",,0.76,6.62,5.55,2.75,2.40,7.24,6.04,1.38
11,8,23,728,"6,092","5,513","2,705","2,298","6,857","5,662","1,332",,0.73,6.09,5.51,2.71,2.30,6.86,5.66,1.33
11,9,0,696,"5,505","5,299","2,610","2,203","6,543","5,365","1,272",,0.70,5.51,5.30,2.61,2.20,6.54,5.37,1.27
11,9,1,675,"5,359","5,161","2,514","2,154","6,333","5,169","1,215",,0.68,5.36,5.16,2.51,2.15,6.33,5.17,1.22
11,9,2,664,"5,143","5,034","2,427","2,130","6,247","4,993","1,164",,0.66,5.14,5.03,2.43,2.13,6.25,4.99,1.16
11,9,3,657,"5,068","5,037","2,352","2,121","6,224","4,941","1,128",,0.66,5.07,5.04,2.35,2.12,6.22,4.94,1.13
11,9,4,663,"5,172","4,980","2,282","2,133","6,235","4,876","1,108",,0.66,5.17,4.98,2.28,2.13,6.24,4.88,1.11
11,9,5,687,"5,183","5,115","2,257","2,178","6,447","4,866","1,103",,0.69,5.18,5.12,2.26,2.18,6.45,4.87,1.10
11,9,6,738,"5,711","5,209","2,254","2,296","6,887","4,899","1,093",,0.74,5.71,5.21,2.25,2.30,6.89,4.90,1.09
11,9,7,810,"6,170","5,517","2,226","2,453","7,366","4,991","1,171",,0.81,6.17,5.52,2.23,2.45,7.37,4.99,1.17
11,9,8,855,"6,732","5,980","2,247","2,621","7,956","5,348","1,273",,0.86,6.73,5.98,2.25,2.62,7.96,5.35,1.27
11,9,9,890,"7,143","6,193","2,390","2,713","8,344","5,486","1,356",,0.89,7.14,6.19,2.39,2.71,8.34,5.49,1.36
11,9,10,912,"7,256","6,188","2,496","2,784","8,478","5,619","1,405",,0.91,7.26,6.19,2.50,2.78,8.48,5.62,1.41
11,9,11,923,"7,307","6,353","2,583","2,838","8,654","5,728","1,436",,0.92,7.31,6.35,2.58,2.84,8.65,5.73,1.44
11,9,12,933,"7,480","6,473","2,647","2,878","8,802","5,905","1,447",,0.93,7.48,6.47,2.65,2.88,8.80,5.91,1.45
11,9,13,937,"7,487","6,608","2,698","2,927","8,879","5,928","1,461",,0.94,7.49,6.61,2.70,2.93,8.88,5.93,1.46
11,9,14,937,"7,493","6,725","2,763","2,955","8,908","6,015","1,467",,0.94,7.49,6.73,2.76,2.96,8.91,6.02,1.47
11,9,15,942,"7,635","6,725","2,808","2,997","8,972","5,987","1,471",,0.94,7.64,6.73,2.81,3.00,8.97,5.99,1.47
11,9,16,947,"7,374","6,765","2,828","2,994","8,968","5,984","1,460",,0.95,7.37,6.77,2.83,2.99,8.97,5.98,1.46
11,9,17,982,"7,531","6,561","2,783","2,997","8,838","6,090","1,483",,0.98,7.53,6.56,2.78,3.00,8.84,6.09,1.48
11,9,18,977,"7,939","6,480","2,719","3,036","8,874","6,533","1,522",,0.98,7.94,6.48,2.72,3.04,8.87,6.53,1.52
11,9,19,962,"7,867","6,488","2,757","3,054","8,939","6,688","1,510",,0.96,7.87,6.49,2.76,3.05,8.94,6.69,1.51
11,9,20,944,"7,757","6,447","2,758","3,030","8,866","6,561","1,494",,0.94,7.76,6.45,2.76,3.03,8.87,6.56,1.49
11,9,21,906,"7,416","6,324","2,750","2,965","8,608","6,365","1,479",,0.91,7.42,6.32,2.75,2.97,8.61,6.37,1.48
11,9,22,853,"7,084","6,172","2,718","2,881","8,246","6,145","1,454",,0.85,7.08,6.17,2.72,2.88,8.25,6.15,1.45
11,9,23,805,"6,708","6,132","2,663","2,768","8,014","5,881","1,411",,0.81,6.71,6.13,2.66,2.77,8.01,5.88,1.41
11,10,0,764,"6,036","5,971","2,570","2,673","7,670","5,622","1,343",,0.76,6.04,5.97,2.57,2.67,7.67,5.62,1.34
11,10,1,738,"5,820","5,935","2,461","2,582","7,403","5,358","1,271",,0.74,5.82,5.94,2.46,2.58,7.40,5.36,1.27
11,10,2,718,"5,713","5,759","2,381","2,533","7,310","5,276","1,220",,0.72,5.71,5.76,2.38,2.53,7.31,5.28,1.22
11,10,3,710,"5,579","5,677","2,305","2,503","7,178","5,159","1,185",,0.71,5.58,5.68,2.31,2.50,7.18,5.16,1.19
11,10,4,714,"5,673","5,701","2,222","2,498","7,180","5,162","1,162",,0.71,5.67,5.70,2.22,2.50,7.18,5.16,1.16
11,10,5,727,"5,853","5,651","2,204","2,522","7,275","5,155","1,145",,0.73,5.85,5.65,2.20,2.52,7.28,5.16,1.15
11,10,6,755,"6,133","5,776","2,201","2,571","7,496","5,126","1,126",,0.76,6.13,5.78,2.20,2.57,7.50,5.13,1.13
11,10,7,818,"6,592","5,887","2,182","2,650","7,909","5,166","1,184",,0.82,6.59,5.89,2.18,2.65,7.91,5.17,1.18
11,10,8,856,"6,824","6,059","2,246","2,782","8,533","5,437","1,268",,0.86,6.82,6.06,2.25,2.78,8.53,5.44,1.27
11,10,9,878,"7,094","6,283","2,348","2,879","8,792","5,593","1,334",,0.88,7.09,6.28,2.35,2.88,8.79,5.59,1.33
11,10,10,899,"7,413","6,373","2,418","2,918","8,862","5,713","1,368",,0.90,7.41,6.37,2.42,2.92,8.86,5.71,1.37
11,10,11,908,"7,469","6,621","2,457","2,966","8,925","5,846","1,395",,0.91,7.47,6.62,2.46,2.97,8.93,5.85,1.40
11,10,12,912,"7,594","6,784","2,500","2,989","9,103","5,832","1,412",,0.91,7.59,6.78,2.50,2.99,9.10,5.83,1.41
11,10,13,918,"7,426","6,902","2,522","2,986","9,171","5,934","1,421",,0.92,7.43,6.90,2.52,2.99,9.17,5.93,1.42
11,10,14,924,"7,585","6,971","2,572","3,006","9,142","6,015","1,433",,0.92,7.59,6.97,2.57,3.01,9.14,6.02,1.43
11,10,15,922,"7,339","6,931","2,610","3,032","9,184","6,105","1,430",,0.92,7.34,6.93,2.61,3.03,9.18,6.11,1.43
11,10,16,928,"7,419","6,977","2,624","3,027","9,219","6,053","1,421",,0.93,7.42,6.98,2.62,3.03,9.22,6.05,1.42
11,10,17,969,"7,537","6,695","2,564","3,000","9,039","6,072","1,451",,0.97,7.54,6.70,2.56,3.00,9.04,6.07,1.45
11,10,18,970,"7,915","6,703","2,529","3,092","8,986","6,661","1,485",,0.97,7.92,6.70,2.53,3.09,8.99,6.66,1.49
11,10,19,957,"7,891","6,601","2,564","3,135","9,083","6,703","1,471",,0.96,7.89,6.60,2.56,3.14,9.08,6.70,1.47
11,10,20,936,"7,729","6,484","2,523","3,107","8,941","6,686","1,455",,0.94,7.73,6.48,2.52,3.11,8.94,6.69,1.46
11,10,21,897,"7,304","6,344","2,486","3,045","8,659","6,491","1,440",,0.90,7.30,6.34,2.49,3.05,8.66,6.49,1.44
11,10,22,845,"6,961","6,272","2,418","2,953","8,334","6,224","1,418",,0.85,6.96,6.27,2.42,2.95,8.33,6.22,1.42
11,10,23,797,"6,611","6,260","2,355","2,826","7,984","5,926","1,382",,0.80,6.61,6.26,2.36,2.83,7.98,5.93,1.38
11,11,0,757,"6,050","6,170","2,297","2,727","7,733","5,685","1,315",,0.76,6.05,6.17,2.30,2.73,7.73,5.69,1.32
11,11,1,729,"5,881","5,980","2,196","2,625","7,407","5,602","1,258",,0.73,5.88,5.98,2.20,2.63,7.41,5.60,1.26
11,11,2,712,"5,650","5,812","2,131","2,578","7,342","5,400","1,212",,0.71,5.65,5.81,2.13,2.58,7.34,5.40,1.21
11,11,3,704,"5,416","5,712","2,076","2,549","7,220","5,359","1,177",,0.70,5.42,5.71,2.08,2.55,7.22,5.36,1.18
11,11,4,713,"5,553","5,662","2,020","2,559","7,252","5,260","1,155",,0.71,5.55,5.66,2.02,2.56,7.25,5.26,1.16
11,11,5,731,"5,822","5,700","2,017","2,583","7,371","5,175","1,144",,0.73,5.82,5.70,2.02,2.58,7.37,5.18,1.14
11,11,6,762,"6,206","5,745","2,030","2,639","7,613","5,166","1,133",,0.76,6.21,5.75,2.03,2.64,7.61,5.17,1.13
11,11,7,829,"6,434","5,925","2,035","2,709","7,948","5,196","1,180",,0.83,6.43,5.93,2.04,2.71,7.95,5.20,1.18
11,11,8,862,"6,668","6,245","2,097","2,844","8,509","5,393","1,263",,0.86,6.67,6.25,2.10,2.84,8.51,5.39,1.26
11,11,9,892,"6,959","6,450","2,218","2,896","8,821","5,590","1,344",,0.89,6.96,6.45,2.22,2.90,8.82,5.59,1.34
11,11,10,912,"7,306","6,451","2,290","2,933","8,959","5,720","1,386",,0.91,7.31,6.45,2.29,2.93,8.96,5.72,1.39
11,11,11,917,"7,520","6,549","2,331","2,966","9,087","5,820","1,408",,0.92,7.52,6.55,2.33,2.97,9.09,5.82,1.41
11,11,12,926,"7,431","6,677","2,365","2,980","9,151","5,926","1,423",,0.93,7.43,6.68,2.37,2.98,9.15,5.93,1.42
11,11,13,933,"7,503","6,831","2,391","2,988","9,174","5,968","1,434",,0.93,7.50,6.83,2.39,2.99,9.17,5.97,1.43
11,11,14,936,"7,431","6,828","2,436","2,999","9,111","5,973","1,446",,0.94,7.43,6.83,2.44,3.00,9.11,5.97,1.45
11,11,15,938,"7,452","6,833","2,470","3,012","9,178","6,027","1,447",,0.94,7.45,6.83,2.47,3.01,9.18,6.03,1.45
11,11,16,941,"7,399","6,830","2,493","3,019","9,266","5,989","1,448",,0.94,7.40,6.83,2.49,3.02,9.27,5.99,1.45
11,11,17,982,"7,481","6,741","2,446","2,985","9,041","6,085","1,484",,0.98,7.48,6.74,2.45,2.99,9.04,6.09,1.48
11,11,18,983,"7,959","6,662","2,428","3,107","9,117","6,633","1,514",,0.98,7.96,6.66,2.43,3.11,9.12,6.63,1.51
11,11,19,968,"7,944","6,545","2,470","3,161","9,147","6,746","1,501",,0.97,7.94,6.55,2.47,3.16,9.15,6.75,1.50
11,11,20,952,"7,782","6,541","2,441","3,124","8,954","6,685","1,487",,0.95,7.78,6.54,2.44,3.12,8.95,6.69,1.49
11,11,21,913,"7,465","6,406","2,400","3,058","8,669","6,445","1,465",,0.91,7.47,6.41,2.40,3.06,8.67,6.45,1.47
11,11,22,861,"6,940","6,344","2,355","2,961","8,339","6,307","1,437",,0.86,6.94,6.34,2.36,2.96,8.34,6.31,1.44
11,11,23,811,"6,479","6,265","2,283","2,821","8,023","6,108","1,378",,0.81,6.48,6.27,2.28,2.82,8.02,6.11,1.38
11,12,0,775,"6,052","6,160","2,201","2,710","7,636","5,818","1,308",,0.78,6.05,6.16,2.20,2.71,7.64,5.82,1.31
11,12,1,747,"5,744","6,046","2,110","2,624","7,441","5,535","1,247",,0.75,5.74,6.05,2.11,2.62,7.44,5.54,1.25
11,12,2,729,"5,468","5,854","2,036","2,574","7,313","5,351","1,191",,0.73,5.47,5.85,2.04,2.57,7.31,5.35,1.19
11,12,3,724,"5,359","5,771","1,991","2,538","7,251","5,302","1,151",,0.72,5.36,5.77,1.99,2.54,7.25,5.30,1.15
11,12,4,727,"5,558","5,749","1,955","2,538","7,292","5,247","1,131",,0.73,5.56,5.75,1.96,2.54,7.29,5.25,1.13
11,12,5,750,"5,761","5,802","1,952","2,580","7,393","5,271","1,129",,0.75,5.76,5.80,1.95,2.58,7.39,5.27,1.13
11,12,6,775,"5,984","5,855","1,978","2,636","7,661","5,318","1,115",,0.78,5.98,5.86,1.98,2.64,7.66,5.32,1.12
11,12,7,836,"6,408","5,906","1,996","2,713","7,997","5,379","1,176",,0.84,6.41,5.91,2.00,2.71,8.00,5.38,1.18
11,12,8,882,"6,974","6,085","2,080","2,850","8,560","5,513","1,271",,0.88,6.97,6.09,2.08,2.85,8.56,5.51,1.27
11,12,9,905,"7,238","6,310","2,218","2,907","8,883","5,666","1,346",,0.91,7.24,6.31,2.22,2.91,8.88,5.67,1.35
11,12,10,921,"7,515","6,414","2,301","2,947","9,000","5,868","1,394",,0.92,7.52,6.41,2.30,2.95,9.00,5.87,1.39
11,12,11,928,"7,423","6,501","2,364","2,984","9,053","6,049","1,434",,0.93,7.42,6.50,2.36,2.98,9.05,6.05,1.43
11,12,12,936,"7,442","6,591","2,401","3,005","9,176","6,067","1,445",,0.94,7.44,6.59,2.40,3.01,9.18,6.07,1.45
11,12,13,942,"7,469","6,693","2,434","2,998","9,284","6,151","1,453",,0.94,7.47,6.69,2.43,3.00,9.28,6.15,1.45
11,12,14,946,"7,627","6,714","2,470","3,005","9,266","6,168","1,467",,0.95,7.63,6.71,2.47,3.01,9.27,6.17,1.47
11,12,15,945,"7,428","6,735","2,478","3,028","9,287","6,219","1,480",,0.95,7.43,6.74,2.48,3.03,9.29,6.22,1.48
11,12,16,946,"7,491","6,724","2,487","3,020","9,244","6,143","1,474",,0.95,7.49,6.72,2.49,3.02,9.24,6.14,1.47
11,12,17,980,"7,632","6,643","2,460","3,013","9,067","6,333","1,513",,0.98,7.63,6.64,2.46,3.01,9.07,6.33,1.51
11,12,18,989,"8,013","6,553","2,444","3,085","9,019","6,807","1,555",,0.99,8.01,6.55,2.44,3.09,9.02,6.81,1.56
11,12,19,973,"7,983","6,517","2,474","3,104","9,133","6,879","1,545",,0.97,7.98,6.52,2.47,3.10,9.13,6.88,1.55
11,12,20,954,"7,824","6,408","2,449","3,066","8,946","6,748","1,532",,0.95,7.82,6.41,2.45,3.07,8.95,6.75,1.53
11,12,21,917,"7,457","6,319","2,419","2,996","8,619","6,526","1,518",,0.92,7.46,6.32,2.42,3.00,8.62,6.53,1.52
11,12,22,868,"7,096","6,275","2,349","2,892","8,389","6,356","1,498",,0.87,7.10,6.28,2.35,2.89,8.39,6.36,1.50
11,12,23,822,"6,662","6,299","2,280","2,781","8,132","6,204","1,458",,0.82,6.66,6.30,2.28,2.78,8.13,6.20,1.46
11,13,0,779,"6,215","6,202","2,194","2,693","7,811","5,983","1,396",,0.78,6.22,6.20,2.19,2.69,7.81,5.98,1.40
11,13,1,749,"5,776","6,031","2,115","2,602","7,468","5,728","1,333",,0.75,5.78,6.03,2.12,2.60,7.47,5.73,1.33
11,13,2,729,"5,685","5,802","2,055","2,549","7,354","5,525","1,272",,0.73,5.69,5.80,2.06,2.55,7.35,5.53,1.27
11,13,3,723,"5,560","5,814","2,005","2,513","7,228","5,434","1,228",,0.72,5.56,5.81,2.01,2.51,7.23,5.43,1.23
11,13,4,727,"5,722","5,780","1,962","2,510","7,284","5,358","1,200",,0.73,5.72,5.78,1.96,2.51,7.28,5.36,1.20
11,13,5,741,"5,892","5,683","1,962","2,543","7,361","5,367","1,178",,0.74,5.89,5.68,1.96,2.54,7.36,5.37,1.18
11,13,6,767,"6,161","5,815","1,984","2,594","7,611","5,334","1,155",,0.77,6.16,5.82,1.98,2.59,7.61,5.33,1.16
11,13,7,826,"6,284","5,988","2,001","2,668","7,904","5,366","1,220",,0.83,6.28,5.99,2.00,2.67,7.90,5.37,1.22
11,13,8,865,"6,748","6,241","2,080","2,802","8,483","5,554","1,306",,0.87,6.75,6.24,2.08,2.80,8.48,5.55,1.31
11,13,9,879,"7,135","6,359","2,217","2,865","8,770","5,744","1,379",,0.88,7.14,6.36,2.22,2.87,8.77,5.74,1.38
11,13,10,909,"7,134","6,443","2,287","2,903","8,932","5,885","1,429",,0.91,7.13,6.44,2.29,2.90,8.93,5.89,1.43
11,13,11,930,"7,327","6,579","2,330","2,938","9,017","6,030","1,465",,0.93,7.33,6.58,2.33,2.94,9.02,6.03,1.47
11,13,12,935,"7,239","6,788","2,376","2,957","9,095","6,137","1,479",,0.94,7.24,6.79,2.38,2.96,9.10,6.14,1.48
11,13,13,940,"7,345","6,815","2,419","2,960","9,094","6,212","1,489",,0.94,7.35,6.82,2.42,2.96,9.09,6.21,1.49
11,13,14,940,"7,276","6,831","2,448","2,969","9,144","6,227","1,490",,0.94,7.28,6.83,2.45,2.97,9.14,6.23,1.49
11,13,15,941,"7,433","6,894","2,472","2,982","9,126","6,238","1,496",,0.94,7.43,6.89,2.47,2.98,9.13,6.24,1.50
11,13,16,936,"7,443","6,843","2,470","2,969","9,077","6,264","1,487",,0.94,7.44,6.84,2.47,2.97,9.08,6.26,1.49
11,13,17,974,"7,239","6,605","2,426","2,936","8,849","6,327","1,528",,0.97,7.24,6.61,2.43,2.94,8.85,6.33,1.53
11,13,18,975,"7,805","6,594","2,435","3,016","8,896","6,753","1,565",,0.98,7.81,6.59,2.44,3.02,8.90,6.75,1.57
11,13,19,962,"7,855","6,519","2,469","3,042","8,928","6,826","1,551",,0.96,7.86,6.52,2.47,3.04,8.93,6.83,1.55
11,13,20,944,"7,651","6,464","2,432","2,998","8,779","6,728","1,535",,0.94,7.65,6.46,2.43,3.00,8.78,6.73,1.54
11,13,21,911,"7,349","6,372","2,401","2,940","8,548","6,508","1,513",,0.91,7.35,6.37,2.40,2.94,8.55,6.51,1.51
11,13,22,867,"7,044","6,305","2,332","2,853","8,354","6,326","1,493",,0.87,7.04,6.31,2.33,2.85,8.35,6.33,1.49
11,13,23,820,"6,518","6,348","2,262","2,710","8,023","6,129","1,455",,0.82,6.52,6.35,2.26,2.71,8.02,6.13,1.46
11,14,0,781,"6,071","6,108","2,197","2,524","7,670","5,889","1,398",,0.78,6.07,6.11,2.20,2.52,7.67,5.89,1.40
11,14,1,748,"5,754","5,890","2,118","2,363","7,392","5,679","1,330",,0.75,5.75,5.89,2.12,2.36,7.39,5.68,1.33
11,14,2,732,"5,677","5,718","2,054","2,294","7,194","5,502","1,272",,0.73,5.68,5.72,2.05,2.29,7.19,5.50,1.27
11,14,3,717,"5,609","5,675","2,001","2,258","7,099","5,377","1,229",,0.72,5.61,5.68,2.00,2.26,7.10,5.38,1.23
11,14,4,719,"5,627","5,593","1,953","2,243","7,131","5,320","1,196",,0.72,5.63,5.59,1.95,2.24,7.13,5.32,1.20
11,14,5,724,"5,677","5,560","1,940","2,256","7,195","5,313","1,170",,0.72,5.68,5.56,1.94,2.26,7.20,5.31,1.17
11,14,6,727,"5,827","5,490","1,946","2,284","7,342","5,273","1,139",,0.73,5.83,5.49,1.95,2.28,7.34,5.27,1.14
11,14,7,770,"5,851","5,524","1,952","2,294","7,522","5,168","1,185",,0.77,5.85,5.52,1.95,2.29,7.52,5.17,1.19
11,14,8,809,"6,226","5,657","2,016","2,367","7,978","5,381","1,250",,0.81,6.23,5.66,2.02,2.37,7.98,5.38,1.25
11,14,9,829,"6,587","5,856","2,131","2,447","8,246","5,558","1,308",,0.83,6.59,5.86,2.13,2.45,8.25,5.56,1.31
11,14,10,853,"6,761","6,055","2,207","2,484","8,304","5,635","1,353",,0.85,6.76,6.06,2.21,2.48,8.30,5.64,1.35
11,14,11,868,"6,943","6,166","2,264","2,511","8,353","5,726","1,391",,0.87,6.94,6.17,2.26,2.51,8.35,5.73,1.39
11,14,12,868,"7,051","6,302","2,291","2,521","8,424","5,823","1,400",,0.87,7.05,6.30,2.29,2.52,8.42,5.82,1.40
11,14,13,870,"6,871","6,323","2,306","2,523","8,356","5,905","1,395",,0.87,6.87,6.32,2.31,2.52,8.36,5.91,1.40
11,14,14,857,"6,850","6,352","2,333","2,519","8,209","5,863","1,399",,0.86,6.85,6.35,2.33,2.52,8.21,5.86,1.40
11,14,15,855,"6,824","6,313","2,304","2,512","8,124","5,843","1,406",,0.86,6.82,6.31,2.30,2.51,8.12,5.84,1.41
11,14,16,864,"6,816","6,265","2,281","2,514","8,147","5,852","1,400",,0.86,6.82,6.27,2.28,2.51,8.15,5.85,1.40
11,14,17,907,"6,614","6,184","2,264","2,523","8,099","6,008","1,473",,0.91,6.61,6.18,2.26,2.52,8.10,6.01,1.47
11,14,18,903,"7,482","6,431","2,320","2,648","8,498","6,688","1,538",,0.90,7.48,6.43,2.32,2.65,8.50,6.69,1.54
11,14,19,889,"7,396","6,238","2,371","2,676","8,393","6,606","1,536",,0.89,7.40,6.24,2.37,2.68,8.39,6.61,1.54
11,14,20,872,"7,151","6,039","2,331","2,629","8,148","6,498","1,530",,0.87,7.15,6.04,2.33,2.63,8.15,6.50,1.53
11,14,21,841,"7,176","5,965","2,289","2,573","7,930","6,384","1,522",,0.84,7.18,5.97,2.29,2.57,7.93,6.38,1.52
11,14,22,796,"6,978","5,971","2,233","2,485","7,740","6,345","1,504",,0.80,6.98,5.97,2.23,2.49,7.74,6.35,1.50
11,14,23,760,"6,520","5,800","2,172","2,385","7,444","6,089","1,474",,0.76,6.52,5.80,2.17,2.39,7.44,6.09,1.47
11,15,0,726,"5,907","5,614","2,095","2,281","7,085","5,816","1,417",,0.73,5.91,5.61,2.10,2.28,7.09,5.82,1.42
11,15,1,691,"5,564","5,493","2,020","2,182","6,823","5,581","1,348",,0.69,5.56,5.49,2.02,2.18,6.82,5.58,1.35
11,15,2,671,"5,392","5,312","1,967","2,145","6,640","5,349","1,290",,0.67,5.39,5.31,1.97,2.15,6.64,5.35,1.29
11,15,3,655,"5,246","5,300","1,921","2,112","6,525","5,226","1,243",,0.66,5.25,5.30,1.92,2.11,6.53,5.23,1.24
11,15,4,649,"5,192","5,084","1,876","2,094","6,463","5,146","1,211",,0.65,5.19,5.08,1.88,2.09,6.46,5.15,1.21
11,15,5,651,"5,353","5,061","1,871","2,095","6,402","5,185","1,184",,0.65,5.35,5.06,1.87,2.10,6.40,5.19,1.18
11,15,6,638,"5,274","5,046","1,864","2,112","6,380","5,049","1,136",,0.64,5.27,5.05,1.86,2.11,6.38,5.05,1.14
11,15,7,656,"5,254","4,928","1,845","2,092","6,311","4,944","1,147",,0.66,5.25,4.93,1.85,2.09,6.31,4.94,1.15
11,15,8,680,"5,443","5,038","1,864","2,133","6,531","5,005","1,175",,0.68,5.44,5.04,1.86,2.13,6.53,5.01,1.18
11,15,9,703,"5,855","5,103","1,962","2,171","6,721","5,067","1,211",,0.70,5.86,5.10,1.96,2.17,6.72,5.07,1.21
11,15,10,725,"6,021","5,075","2,006","2,178","6,756","5,220","1,241",,0.73,6.02,5.08,2.01,2.18,6.76,5.22,1.24
11,15,11,738,"6,142","5,148","2,048","2,210","6,858","5,292","1,267",,0.74,6.14,5.15,2.05,2.21,6.86,5.29,1.27
11,15,12,748,"6,183","5,254","2,090","2,222","6,862","5,352","1,293",,0.75,6.18,5.25,2.09,2.22,6.86,5.35,1.29
11,15,13,755,"6,112","5,394","2,124","2,229","6,899","5,488","1,307",,0.76,6.11,5.39,2.12,2.23,6.90,5.49,1.31
11,15,14,757,"6,092","5,401","2,184","2,240","6,767","5,511","1,322",,0.76,6.09,5.40,2.18,2.24,6.77,5.51,1.32
11,15,15,761,"6,168","5,275","2,205","2,245","6,859","5,446","1,333",,0.76,6.17,5.28,2.21,2.25,6.86,5.45,1.33
11,15,16,770,"6,007","5,229","2,224","2,274","6,882","5,488","1,336",,0.77,6.01,5.23,2.22,2.27,6.88,5.49,1.34
11,15,17,816,"6,264","5,258","2,200","2,240","6,904","5,733","1,422",,0.82,6.26,5.26,2.20,2.24,6.90,5.73,1.42
11,15,18,825,"6,935","5,446","2,217","2,419","7,425","6,381","1,504",,0.83,6.94,5.45,2.22,2.42,7.43,6.38,1.50
11,15,19,819,"7,226","5,405","2,286","2,555","7,750","6,560","1,525",,0.82,7.23,5.41,2.29,2.56,7.75,6.56,1.53
11,15,20,804,"7,133","5,399","2,280","2,544","7,660","6,565","1,536",,0.80,7.13,5.40,2.28,2.54,7.66,6.57,1.54
11,15,21,779,"6,910","5,368","2,267","2,498","7,467","6,407","1,523",,0.78,6.91,5.37,2.27,2.50,7.47,6.41,1.52
11,15,22,740,"6,488","5,274","2,225","2,428","7,143","6,123","1,496",,0.74,6.49,5.27,2.23,2.43,7.14,6.12,1.50
11,15,23,699,"6,043","5,146","2,167","2,313","6,735","5,814","1,457",,0.70,6.04,5.15,2.17,2.31,6.74,5.81,1.46
11,16,0,666,"5,584","5,122","2,103","2,209","6,305","5,565","1,396",,0.67,5.58,5.12,2.10,2.21,6.31,5.57,1.40
11,16,1,642,"5,188","4,907","2,029","2,153","6,021","5,332","1,329",,0.64,5.19,4.91,2.03,2.15,6.02,5.33,1.33
11,16,2,627,"4,957","4,822","1,968","2,124","5,949","5,171","1,278",,0.63,4.96,4.82,1.97,2.12,5.95,5.17,1.28
11,16,3,619,"4,841","4,657","1,914","2,114","5,877","5,020","1,230",,0.62,4.84,4.66,1.91,2.11,5.88,5.02,1.23
